platform,komentar,timestamp,sentimen
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-23T05:40:00,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-14T20:25:03,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-06T09:09:48,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-11T11:16:21,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-23T10:38:02,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-24T18:49:46,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-24T09:41:40,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-23T14:45:32,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-06T06:56:32,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-23T21:38:07,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-11T15:56:55,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-10T02:54:55,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-13T08:00:54,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-10T20:19:35,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-21T07:32:55,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-14T14:40:15,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-15T17:34:54,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-09T09:41:51,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-24T00:39:22,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-20T01:04:25,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-12T20:57:59,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-24T17:57:32,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-14T21:11:36,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-14T07:07:24,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-08T01:23:13,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-16T16:33:42,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-23T12:14:20,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-16T14:36:08,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-07T22:34:50,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-08T09:54:47,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-08T01:07:30,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-19T00:19:06,negatif
instagram,"Edan, masa murid segitu banyak ga lulus semua.",2025-02-08T18:39:01,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-09T07:39:54,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-17T09:12:50,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-24T16:43:56,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-15T06:42:14,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-22T05:55:07,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-10T05:29:29,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-20T15:54:50,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-24T15:43:20,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-21T12:49:32,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-10T23:53:56,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-08T22:12:37,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-11T10:03:21,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-08T15:25:58,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-07T13:09:05,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-16T08:40:51,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-19T13:25:36,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-13T05:25:32,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-23T09:06:12,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-17T09:46:46,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-19T11:56:56,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-23T03:13:00,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-20T04:27:14,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-07T17:09:20,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-23T19:05:58,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-07T10:03:26,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-06T21:00:53,negatif
instagram,"Edan, masa murid segitu banyak ga lulus semua.",2025-02-14T19:20:29,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-08T19:02:57,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-15T17:47:33,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-18T08:18:52,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-09T04:05:12,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-07T21:30:41,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-07T14:38:16,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-07T15:26:01,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-17T13:02:01,negatif
instagram,"Ngonten terus, lupa ngajarin anak orang.",2025-02-09T18:39:24,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-05T08:16:36,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-22T22:01:25,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-07T11:40:33,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-21T01:46:19,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-15T13:26:33,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-20T16:09:58,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-16T19:38:48,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-22T19:25:08,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-08T01:37:02,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-14T00:38:28,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-10T17:12:09,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-16T16:20:01,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-22T17:27:18,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-18T10:15:02,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-14T00:22:52,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-09T06:56:55,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-24T16:29:21,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-10T18:51:55,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-24T18:32:49,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-21T03:39:43,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-06T15:19:11,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-21T10:17:38,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-09T16:36:24,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-24T05:21:17,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-12T03:37:49,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-08T04:09:48,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-19T07:00:15,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-15T19:07:25,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-23T18:01:32,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-10T21:13:43,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-10T03:42:03,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-12T03:37:12,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-08T00:36:53,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-08T20:51:39,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-07T21:43:55,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-05T23:31:16,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-23T10:51:28,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-23T09:58:14,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-12T04:44:16,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-22T00:29:34,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-21T17:28:43,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-07T18:10:17,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-18T21:51:25,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-10T07:42:36,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-13T10:13:34,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-20T13:25:02,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-11T06:12:01,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-07T15:16:03,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-17T10:59:49,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-15T12:29:36,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-12T14:37:52,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-24T19:39:30,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-09T07:42:23,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-13T20:30:54,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-21T23:41:54,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-19T09:05:49,negatif
instagram,"Ngonten terus, lupa ngajarin anak orang.",2025-02-08T22:59:34,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-15T19:16:26,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-22T19:53:33,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-17T16:10:34,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-10T12:23:09,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-05T09:28:48,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-06T00:41:59,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-07T02:25:50,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-05T08:25:21,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-21T20:47:54,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-09T19:11:35,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-19T05:36:33,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-07T07:19:58,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-24T20:42:07,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-18T08:23:02,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-20T18:40:05,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-10T21:50:32,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-17T00:02:57,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-18T18:58:00,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-19T04:30:53,negatif
instagram,"Ngonten terus, lupa ngajarin anak orang.",2025-02-13T16:08:21,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-13T21:42:01,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-11T10:46:48,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-10T13:52:25,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-13T16:57:41,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-22T08:33:19,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-17T08:49:58,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-06T15:43:42,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-22T00:41:48,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-22T13:03:03,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-05T01:57:08,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-12T08:06:29,negatif
instagram,"Edan, masa murid segitu banyak ga lulus semua.",2025-02-05T10:28:33,negatif
instagram,"Ngonten terus, lupa ngajarin anak orang.",2025-02-11T06:51:57,negatif
instagram,"Edan, masa murid segitu banyak ga lulus semua.",2025-02-11T00:01:58,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-14T15:51:24,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-23T17:43:22,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-17T04:48:41,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-15T20:32:43,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-11T07:12:34,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-06T10:32:54,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-11T12:51:45,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-11T14:26:39,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-17T15:32:43,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-19T07:16:47,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-08T19:49:20,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-13T21:16:58,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-19T12:49:09,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-20T17:32:44,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-24T05:59:57,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-12T22:32:42,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-17T05:56:44,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-05T03:43:48,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-21T23:16:58,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-16T00:03:07,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-05T18:04:31,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-07T07:20:27,negatif
instagram,"Ngonten terus, lupa ngajarin anak orang.",2025-02-17T21:51:49,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-19T10:30:41,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-20T00:04:01,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-18T18:48:23,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-15T02:48:20,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-19T22:13:48,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-11T15:18:15,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-17T20:50:24,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-20T07:23:53,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-12T02:14:07,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-20T23:28:59,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-06T09:17:58,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-18T11:15:23,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-11T10:34:24,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-17T02:20:12,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-07T13:48:05,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-07T21:09:31,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-08T00:18:19,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-13T06:57:22,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-23T13:46:15,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-24T19:25:58,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-24T03:03:21,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-16T17:40:56,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-24T11:13:33,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-17T02:11:21,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-20T16:46:49,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-11T03:31:24,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-16T15:19:51,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-15T20:18:28,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-15T14:49:06,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-11T03:07:31,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-22T16:56:22,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-17T21:42:30,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-09T12:38:15,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-11T22:45:59,negatif
instagram,"Ngonten terus, lupa ngajarin anak orang.",2025-02-21T02:07:04,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-14T15:11:22,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-07T01:35:27,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-15T10:00:04,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-11T08:02:03,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-22T19:15:34,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-09T04:10:27,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-07T00:36:06,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-12T22:45:54,negatif
instagram,"Edan, masa murid segitu banyak ga lulus semua.",2025-02-22T13:35:34,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-06T21:43:20,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-17T23:02:05,negatif
instagram,"Guru malah sibuk jadi seleb, murid jadi korban!",2025-02-07T05:43:50,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-16T12:36:33,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-15T03:10:03,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-14T09:01:03,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-08T03:56:21,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-17T10:45:59,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-21T07:22:56,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-10T14:52:54,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-15T02:43:12,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-14T10:19:20,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-14T17:19:07,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-14T03:16:32,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-13T13:44:38,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-16T22:59:45,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-18T18:32:07,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-07T13:22:40,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-05T11:08:57,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-15T13:03:15,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-21T08:28:16,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-15T06:09:50,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-11T19:09:19,negatif
instagram,"Edan, masa murid segitu banyak ga lulus semua.",2025-02-19T12:53:59,negatif
instagram,"Gurunya viral, muridnya gagal. Nice combo.",2025-02-15T03:31:21,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-12T22:55:11,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-20T01:06:50,negatif
instagram,Serius ini guru? Kirain selebgram full time.,2025-02-16T16:56:01,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-23T10:03:14,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-15T20:01:10,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-06T16:05:59,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-11T14:09:56,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-20T11:10:20,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-24T22:07:59,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-12T06:13:57,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-11T22:08:20,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-18T08:08:49,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-10T04:12:18,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-14T00:55:42,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-19T01:38:24,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-24T14:20:39,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-06T12:39:37,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-24T14:14:19,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-22T01:21:07,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-18T20:12:12,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-08T22:43:08,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-23T22:25:02,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-20T17:46:53,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-18T16:09:19,negatif
instagram,Ancur dah sistem kalo semua guru kayak gini.,2025-02-20T00:46:19,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-06T01:39:58,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-15T07:07:14,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-24T05:12:24,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-22T12:26:40,negatif
instagram,"Gurunya ngejar like, anak murid ngejar nilai.",2025-02-24T02:47:12,negatif
instagram,"Ngonten terus, lupa ngajarin anak orang.",2025-02-19T20:42:12,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-20T11:18:33,negatif
instagram,Mending resign aja deh kalo lebih pilih ngonten.,2025-02-22T23:33:18,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-19T12:27:29,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-05T11:37:26,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-07T10:19:40,negatif
instagram,"Content is king katanya, eh yang dikorbanin murid.",2025-02-09T13:56:08,negatif
instagram,"Malu-maluin banget sih, guru kok gitu!",2025-02-06T17:15:06,negatif
instagram,"Muridnya nyari masa depan, gurunya nyari views.",2025-02-20T04:33:01,negatif
instagram,"Pantes aja ga lulus, gurunya sibuk ngonten!",2025-02-11T06:38:42,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-18T17:23:37,negatif
instagram,"Kalo ga bisa komit ngajarin, ya jangan jadi guru!",2025-02-23T14:45:09,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-16T17:25:15,negatif
instagram,"Duh, udah tau sistem susah, malah ditelantarin.",2025-02-14T22:13:23,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-16T01:38:05,negatif
instagram,Begini jadinya kalo profesi dijadiin konten.,2025-02-07T05:51:42,negatif
instagram,Mentingin adsense daripada amanah. Keren bener.,2025-02-08T12:30:31,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-18T20:08:48,negatif
instagram,"Fokus dong bu, ini bukan TikTok, ini masa depan orang!",2025-02-13T12:15:56,negatif
instagram,"Konten dapet cuan, murid dapet apes. Keren sih, bu guru~",2025-02-24T10:38:10,negatif
instagram,Gagal SNBP gegara konten? Gokil sih!,2025-02-06T18:00:40,negatif
instagram,"Edan, masa murid segitu banyak ga lulus semua.",2025-02-19T10:42:55,negatif
instagram,"Astaga, sekolah atau tempat syuting nih?",2025-02-22T10:39:03,negatif
